Temperature, Year, Month_Avg, Country, Country_Code
19.06(C) 66.31(F), 2008, Aug, Botswana, BWA
19.06(C) 66.31(F), 2014, Jun, Japan, JPN
19.06(C) 66.31(F), 2001, Jun, Angola, AGO
19.06(C) 66.31(F), 2003, Jun, Republic, of
19.06(C) 66.32(F), 2001, Sep, Afghanistan, AFG
19.07(C) 66.32(F), 2001, Nov, Libya, LBY
19.07(C) 66.32(F), 2002, Mar, Mexico, MEX
19.07(C) 66.32(F), 2003, Jun, Czech, Republic
19.08(C) 66.34(F), 2009, Jan, Mauritania, MRT
19.08(C) 66.34(F), 2016, Jun, Italy, ITA
19.08(C) 66.34(F), 2012, Jul, Nepal, NPL
19.08(C) 66.34(F), 2010, May, Afghanistan, AFG
19.08(C) 66.35(F), 2014, Apr, Rwanda, RWA
19.08(C) 66.35(F), 2008, Oct, Lebanon, LBN
19.08(C) 66.35(F), 2001, Jul, Madagascar, MDG
19.08(C) 66.35(F), 2013, Oct, Iran, IRN
19.08(C) 66.35(F), 2012, Dec, Rwanda, RWA
19.08(C) 66.35(F), 2002, Sep, Swaziland, SWZ
19.08(C) 66.35(F), 2003, Jan, Laos, LAO
19.09(C) 66.35(F), 2015, Sep, Afghanistan, AFG
19.09(C) 66.36(F), 2004, Aug, Belgium, BEL
19.09(C) 66.36(F), 2012, Sep, Albania, ALB
19.09(C) 66.36(F), 2004, Mar, Argentina, ARG
19.09(C) 66.36(F), 2011, Jun, Angola, AGO
19.09(C) 66.37(F), 2006, May, Peru, PER
19.09(C) 66.37(F), 2007, Jan, Bangladesh, BGD
19.09(C) 66.37(F), 2005, Sep, Spain, ESP
19.09(C) 66.37(F), 2001, Aug, Czech, Republic
19.1(C) 66.37(F), 2011, Jun, Romania, ROU
19.1(C) 66.38(F), 2012, Aug, China, CHN
19.1(C) 66.38(F), 2000, Nov, Libya, LBY
19.1(C) 66.38(F), 2008, Jan, Bangladesh, BGD
19.1(C) 66.38(F), 2003, Jul, New, Caledonia
19.11(C) 66.39(F), 2010, Jun, Paraguay, PRY
19.11(C) 66.39(F), 2004, Aug, Botswana, BWA
19.11(C) 66.39(F), 2016, Sep, Italy, ITA
19.11(C) 66.39(F), 2014, May, Swaziland, SWZ
19.11(C) 66.39(F), 2011, May, Botswana, BWA
19.11(C) 66.39(F), 2004, May, Peru, PER
19.11(C) 66.39(F), 2007, Dec, Bahrain, BHR
19.11(C) 66.39(F), 2007, May, Afghanistan, AFG
19.11(C) 66.4(F), 2012, Aug, Bolivia, BOL
19.11(C) 66.4(F), 2011, Dec, Laos, LAO
19.11(C) 66.41(F), 2014, Jun, Angola, AGO
19.12(C) 66.41(F), 2011, Sep, Australia, AUS
19.12(C) 66.41(F), 2001, Sep, Peru, PER
19.12(C) 66.41(F), 2012, Apr, Tunisia, TUN
19.12(C) 66.41(F), 2002, Aug, Estonia, EST
19.12(C) 66.41(F), 2010, Jun, Armenia, ARM
19.12(C) 66.41(F), 2009, Jun, Nepal, NPL
19.12(C) 66.41(F), 2003, Aug, Austria, AUT
19.12(C) 66.42(F), 2014, Oct, Rwanda, RWA
19.12(C) 66.42(F), 2007, May, Zimbabwe, ZWE
19.12(C) 66.42(F), 2014, Nov, Algeria, DZA
19.12(C) 66.42(F), 2012, Aug, Zimbabwe, ZWE
19.12(C) 66.42(F), 2008, Apr, Iran, IRN
19.13(C) 66.43(F), 2015, Apr, Iran, IRN
19.13(C) 66.43(F), 2011, Jul, Andorra, AND
19.13(C) 66.43(F), 2000, Jul, Madagascar, MDG
19.13(C) 66.43(F), 2005, May, Australia, AUS
19.13(C) 66.43(F), 2002, Aug, Germany, DEU
19.13(C) 66.43(F), 2000, May, Bolivia, BOL
19.13(C) 66.43(F), 2003, Dec, Myanmar, (Burma)
19.13(C) 66.44(F), 2002, Sep, Korea., Republic
19.13(C) 66.44(F), 2007, Aug, Slovakia, SVK
19.13(C) 66.44(F), 2011, Aug, Monaco, MCO
19.14(C) 66.44(F), 2008, May, Swaziland, SWZ
19.14(C) 66.44(F), 2009, Jul, New, Caledonia
19.14(C) 66.44(F), 2005, Jul, Madagascar, MDG
19.14(C) 66.44(F), 2009, Aug, Slovakia, SVK
19.14(C) 66.45(F), 2004, Jun, Paraguay, PRY
19.14(C) 66.45(F), 2001, Dec, Saudi, Arabia
19.14(C) 66.45(F), 2000, Aug, Monaco, MCO
19.14(C) 66.46(F), 2006, Jul, Austria, AUT
19.14(C) 66.46(F), 2010, Jan, Qatar, QAT
19.14(C) 66.46(F), 2007, Nov, Uruguay, URY
19.15(C) 66.46(F), 2002, May, Australia, AUS
19.15(C) 66.47(F), 2013, Aug, Zimbabwe, ZWE
19.15(C) 66.47(F), 2016, Jul, Madagascar, MDG
19.15(C) 66.47(F), 2002, Feb, Qatar, QAT
19.15(C) 66.47(F), 2007, Jun, Portugal, PRT
19.15(C) 66.47(F), 2014, Dec, Rwanda, RWA
19.15(C) 66.47(F), 2002, Aug, Czech, Republic
19.15(C) 66.47(F), 2016, Jul, Poland, POL
19.15(C) 66.48(F), 2014, Sep, Japan, JPN
19.15(C) 66.48(F), 2009, Jul, Poland, POL
19.16(C) 66.48(F), 2012, Jul, Lithuania, LTU
19.16(C) 66.48(F), 2007, Feb, Lesotho, LSO
19.16(C) 66.48(F), 2002, Sep, Greece, GRC
19.16(C) 66.49(F), 2008, Jun, Bosnia, and
19.16(C) 66.49(F), 2007, Oct, Peru, PER
19.16(C) 66.49(F), 2008, Jun, Ukraine, UKR
19.16(C) 66.49(F), 2008, Apr, Rwanda, RWA
19.16(C) 66.49(F), 2008, Dec, Myanmar, (Burma)
19.16(C) 66.49(F), 2006, Jun, Hungary, HUN
19.16(C) 66.5(F), 2005, Apr, Jordan, JOR
19.17(C) 66.5(F), 2003, Jan, Lesotho, LSO
19.17(C) 66.5(F), 2009, Aug, New, Caledonia
19.17(C) 66.5(F), 2004, Mar, Libya, LBY
19.17(C) 66.5(F), 2012, Aug, Peru, PER
19.17(C) 66.5(F), 2001, Jan, Bangladesh, BGD
19.17(C) 66.5(F), 2013, Jul, Netherlands, NLD
19.17(C) 66.51(F), 2009, May, Bolivia, BOL
19.17(C) 66.51(F), 2003, May, Bolivia, BOL
19.17(C) 66.51(F), 2002, May, Morocco, MAR
19.17(C) 66.51(F), 2014, Jul, Luxembourg, LUX
19.17(C) 66.51(F), 2000, Mar, Algeria, DZA
19.18(C) 66.52(F), 2009, Feb, Cape, Verde
19.18(C) 66.52(F), 2015, Sep, Australia, AUS
19.18(C) 66.52(F), 2007, Oct, Morocco, MAR
19.18(C) 66.53(F), 2008, Jul, Slovenia, SVN
19.18(C) 66.53(F), 2005, Oct, Syria, SYR
19.18(C) 66.53(F), 2012, Jun, Peru, PER
19.18(C) 66.53(F), 2012, Apr, Turkmenistan, TKM
19.18(C) 66.53(F), 2001, Oct, Iran, IRN
19.18(C) 66.53(F), 2015, Dec, Myanmar, (Burma)
19.18(C) 66.53(F), 2009, Jul, Monaco, MCO
19.19(C) 66.53(F), 2004, Jun, Korea., Democratic
19.19(C) 66.53(F), 2004, Jun, Moldova, MDA
19.19(C) 66.54(F), 2006, Aug, Peru, PER
19.19(C) 66.54(F), 2005, Jul, Poland, POL
19.19(C) 66.54(F), 2004, Nov, Uruguay, URY
19.19(C) 66.54(F), 2013, Mar, Mexico, MEX
19.19(C) 66.54(F), 2004, Aug, Georgia, GEO
19.19(C) 66.54(F), 2015, Jul, Peru, PER
19.19(C) 66.54(F), 2008, Jul, France, FRA
19.19(C) 66.54(F), 2005, Oct, Iran, IRN
19.19(C) 66.54(F), 2010, Jun, Japan, JPN
19.19(C) 66.55(F), 2014, Aug, Rwanda, RWA
19.19(C) 66.55(F), 2000, Aug, New, Caledonia
19.19(C) 66.55(F), 2008, Jan, Laos, LAO
19.19(C) 66.55(F), 2015, May, Namibia, NAM
19.2(C) 66.55(F), 2006, Mar, Egypt, EGY
19.2(C) 66.55(F), 2007, Sep, Spain, ESP
19.2(C) 66.56(F), 2009, Jun, Angola, AGO
19.2(C) 66.56(F), 2005, Aug, Hungary, HUN
19.2(C) 66.56(F), 2002, Dec, Bahrain, BHR
19.2(C) 66.56(F), 2016, Nov, Mexico, MEX
19.2(C) 66.56(F), 2000, Oct, Syria, SYR
19.2(C) 66.57(F), 2003, Jan, Yemen, YEM
19.2(C) 66.57(F), 2002, Oct, Uruguay, URY
19.2(C) 66.57(F), 2000, Nov, Uruguay, URY
19.21(C) 66.57(F), 2014, Feb, Bangladesh, BGD
19.21(C) 66.57(F), 2009, Aug, Luxembourg, LUX
19.21(C) 66.57(F), 2008, Jun, Burundi, BDI
19.21(C) 66.57(F), 2002, Jul, Estonia, EST
19.21(C) 66.58(F), 2004, Jul, Madagascar, MDG
19.21(C) 66.58(F), 2015, Jun, Romania, ROU
19.21(C) 66.58(F), 2005, Jul, New, Caledonia
19.21(C) 66.58(F), 2005, Jan, Rwanda, RWA
19.21(C) 66.59(F), 2009, Sep, Japan, JPN
19.21(C) 66.59(F), 2006, Dec, Myanmar, (Burma)
19.22(C) 66.59(F), 2006, Jul, Angola, AGO
19.22(C) 66.59(F), 2003, Dec, Bangladesh, BGD
19.22(C) 66.59(F), 2003, May, Peru, PER
19.22(C) 66.59(F), 2000, Jul, Republic, of
19.22(C) 66.59(F), 2010, Oct, South, Africa
19.22(C) 66.59(F), 2016, Apr, South, Africa
19.22(C) 66.59(F), 2002, Jun, Romania, ROU
19.22(C) 66.59(F), 2007, Aug, Georgia, GEO
19.22(C) 66.59(F), 2006, Jun, Rwanda, RWA
19.22(C) 66.59(F), 2010, Jun, Malawi, MWI
19.22(C) 66.6(F), 2003, Jul, Germany, DEU
19.22(C) 66.6(F), 2000, Mar, Kuwait, KWT
19.22(C) 66.6(F), 2013, Jul, Angola, AGO
19.22(C) 66.6(F), 2013, Jun, Romania, ROU
19.22(C) 66.6(F), 2014, Jun, Turkey, TUR
19.22(C) 66.6(F), 2004, May, Botswana, BWA
19.22(C) 66.6(F), 2008, Dec, Rwanda, RWA
19.22(C) 66.6(F), 2000, Dec, Myanmar, (Burma)
19.22(C) 66.6(F), 2016, Jul, Slovakia, SVK
19.23(C) 66.61(F), 2002, Jul, Slovenia, SVN
19.23(C) 66.61(F), 2001, Jun, Rwanda, RWA
19.23(C) 66.61(F), 2000, Oct, South, Africa
19.23(C) 66.61(F), 2012, Aug, Luxembourg, LUX
19.23(C) 66.61(F), 2001, Jul, Slovenia, SVN
19.23(C) 66.62(F), 2016, Sep, Andorra, AND
19.23(C) 66.62(F), 2012, Sep, Afghanistan, AFG
19.24(C) 66.63(F), 2016, May, Lebanon, LBN
19.24(C) 66.63(F), 2001, Aug, Belgium, BEL
19.24(C) 66.63(F), 2003, Jul, Korea., Democratic
19.24(C) 66.63(F), 2011, Aug, Slovakia, SVK
19.24(C) 66.63(F), 2013, Jun, Belarus, BLR
19.24(C) 66.64(F), 2011, Jun, Italy, ITA
19.25(C) 66.65(F), 2005, Jun, Japan, JPN
19.25(C) 66.65(F), 2008, Aug, Slovenia, SVN
19.25(C) 66.65(F), 2013, Jul, Madagascar, MDG
19.25(C) 66.65(F), 2005, Mar, Libya, LBY
19.25(C) 66.66(F), 2008, Sep, Turkey, TUR
19.26(C) 66.67(F), 2016, Jun, Angola, AGO
19.26(C) 66.67(F), 2005, Jun, France, FRA
19.26(C) 66.67(F), 2013, Jan, Yemen, YEM
19.26(C) 66.67(F), 2005, Jul, Monaco, MCO
19.26(C) 66.67(F), 2000, Aug, Peru, PER
19.26(C) 66.67(F), 2013, Feb, Saudi, Arabia
19.26(C) 66.67(F), 2011, Sep, Hungary, HUN
19.26(C) 66.67(F), 2009, Feb, Saudi, Arabia
19.27(C) 66.68(F), 2002, Mar, Algeria, DZA
19.27(C) 66.68(F), 2005, Aug, Peru, PER
19.27(C) 66.68(F), 2015, May, Rwanda, RWA
19.27(C) 66.68(F), 2003, Sep, Swaziland, SWZ
19.27(C) 66.69(F), 2010, Jun, Croatia, HRV
19.27(C) 66.69(F), 2013, Jun, Albania, ALB
19.27(C) 66.69(F), 2006, May, Rwanda, RWA
19.27(C) 66.69(F), 2014, Jun, Albania, ALB
19.27(C) 66.69(F), 2005, Sep, Peru, PER
19.28(C) 66.7(F), 2012, Jul, Peru, PER
19.28(C) 66.7(F), 2000, Aug, United, States
19.28(C) 66.7(F), 2006, Oct, Uruguay, URY
19.28(C) 66.71(F), 2008, May, Botswana, BWA
19.28(C) 66.71(F), 2009, Mar, Algeria, DZA
19.28(C) 66.71(F), 2014, May, Afghanistan, AFG
19.28(C) 66.71(F), 2002, Sep, Afghanistan, AFG
19.29(C) 66.71(F), 2006, Mar, Algeria, DZA
19.29(C) 66.72(F), 2004, Jun, Japan, JPN
19.29(C) 66.72(F), 2015, Jul, New, Caledonia
19.29(C) 66.72(F), 2000, Aug, Malawi, MWI
19.29(C) 66.72(F), 2014, Jun, Paraguay, PRY
19.29(C) 66.72(F), 2009, Aug, Germany, DEU
19.29(C) 66.72(F), 2012, Nov, Algeria, DZA
19.29(C) 66.73(F), 2000, Feb, Myanmar, (Burma)
19.3(C) 66.74(F), 2015, Nov, Mexico, MEX
19.3(C) 66.74(F), 2008, Aug, Bolivia, BOL
19.3(C) 66.74(F), 2005, Jul, Angola, AGO
19.3(C) 66.74(F), 2016, Mar, Libya, LBY
19.31(C) 66.75(F), 2000, Nov, Egypt, EGY
19.31(C) 66.75(F), 2016, Aug, Monaco, MCO
19.31(C) 66.75(F), 2012, Sep, Republic, of
19.31(C) 66.75(F), 2005, Jul, Rwanda, RWA
19.31(C) 66.75(F), 2014, Jun, Malawi, MWI
19.31(C) 66.76(F), 2007, Apr, South, Africa
19.31(C) 66.76(F), 2003, Aug, Poland, POL
19.31(C) 66.76(F), 2015, Jul, Austria, AUT
19.31(C) 66.76(F), 2013, Apr, Israel, ISR
19.31(C) 66.76(F), 2011, Sep, Peru, PER
19.32(C) 66.77(F), 2013, Jun, Burundi, BDI
19.32(C) 66.77(F), 2010, May, Swaziland, SWZ
19.32(C) 66.77(F), 2011, Mar, Algeria, DZA
19.32(C) 66.77(F), 2015, Jun, Albania, ALB
19.32(C) 66.77(F), 2008, Jun, Madagascar, MDG
19.32(C) 66.77(F), 2010, Jun, Spain, ESP
19.32(C) 66.78(F), 2004, Jun, Bulgaria, BGR
19.32(C) 66.78(F), 2010, Jan, Myanmar, (Burma)
19.32(C) 66.78(F), 2014, Jun, Croatia, HRV
19.32(C) 66.78(F), 2011, Oct, Syria, SYR
19.32(C) 66.78(F), 2006, Sep, Afghanistan, AFG
19.32(C) 66.78(F), 2015, Oct, Iran, IRN
19.32(C) 66.78(F), 2011, May, Malta, MLT
19.32(C) 66.78(F), 2000, Apr, Swaziland, SWZ
19.32(C) 66.78(F), 2011, Sep, Bosnia, and
19.32(C) 66.78(F), 2014, May, Botswana, BWA
19.32(C) 66.78(F), 2016, Jul, Czech, Republic
19.33(C) 66.79(F), 2016, Jan, Niger, NER
19.33(C) 66.79(F), 2005, Aug, Bolivia, BOL
19.33(C) 66.79(F), 2000, May, Peru, PER
19.33(C) 66.79(F), 2006, Dec, Burundi, BDI
19.33(C) 66.8(F), 2009, Dec, Bahrain, BHR
19.33(C) 66.8(F), 2009, Aug, Peru, PER
19.34(C) 66.81(F), 2015, Jul, Angola, AGO
19.34(C) 66.81(F), 2014, Jul, France, FRA
19.34(C) 66.81(F), 2001, Aug, New, Caledonia
19.34(C) 66.81(F), 2002, Jul, Andorra, AND
19.34(C) 66.81(F), 2008, May, Morocco, MAR
19.34(C) 66.81(F), 2014, Nov, Malta, MLT
19.34(C) 66.82(F), 2005, Mar, Algeria, DZA
19.34(C) 66.82(F), 2006, Jan, Yemen, YEM
19.34(C) 66.82(F), 2013, May, Peru, PER
19.34(C) 66.82(F), 2003, Dec, Bahrain, BHR
19.35(C) 66.82(F), 2012, Jan, Niger, NER
19.35(C) 66.82(F), 2011, Aug, China, CHN
19.35(C) 66.83(F), 2014, May, Zimbabwe, ZWE
19.35(C) 66.83(F), 2006, Jun, Malawi, MWI
19.35(C) 66.83(F), 2005, Feb, United, Arab
19.35(C) 66.83(F), 2006, Aug, Andorra, AND
19.35(C) 66.83(F), 2011, Aug, Malawi, MWI
19.35(C) 66.84(F), 2010, Jul, Denmark, DNK
19.35(C) 66.84(F), 2001, Aug, Slovakia, SVK
19.35(C) 66.84(F), 2011, Jul, New, Caledonia
19.36(C) 66.84(F), 2014, Jul, Georgia, GEO
19.36(C) 66.84(F), 2004, Jul, Armenia, ARM
19.36(C) 66.85(F), 2008, Aug, Zimbabwe, ZWE
19.36(C) 66.85(F), 2012, Aug, Belgium, BEL
19.36(C) 66.85(F), 2014, Jun, Bulgaria, BGR
19.36(C) 66.85(F), 2011, Jun, Peru, PER
19.37(C) 66.86(F), 2011, Sep, Macedonia, MKD
19.37(C) 66.86(F), 2005, Jul, Republic, of
19.37(C) 66.86(F), 2000, Aug, Slovakia, SVK
19.37(C) 66.87(F), 2013, Jan, Lesotho, LSO
19.37(C) 66.87(F), 2006, Jun, Italy, ITA
19.37(C) 66.87(F), 2006, Aug, United, States
19.37(C) 66.87(F), 2008, May, Paraguay, PRY
19.37(C) 66.87(F), 2003, Jul, China, CHN
19.38(C) 66.88(F), 2011, Dec, Yemen, YEM
19.38(C) 66.88(F), 2009, Dec, Argentina, ARG
19.38(C) 66.88(F), 2011, May, Namibia, NAM
19.38(C) 66.88(F), 2002, Apr, South, Africa
19.38(C) 66.88(F), 2002, Mar, Libya, LBY
19.38(C) 66.89(F), 2008, Oct, Iran, IRN
19.38(C) 66.89(F), 2009, Aug, Czech, Republic
19.38(C) 66.89(F), 2001, Sep, Namibia, NAM
19.38(C) 66.89(F), 2010, Aug, China, CHN
19.38(C) 66.89(F), 2000, Jun, Malawi, MWI
19.38(C) 66.89(F), 2011, Dec, Myanmar, (Burma)
19.38(C) 66.89(F), 2016, Feb, Lesotho, LSO
19.38(C) 66.89(F), 2016, Sep, Namibia, NAM
19.39(C) 66.89(F), 2011, Aug, New, Caledonia
19.39(C) 66.9(F), 2015, Aug, United, States
19.39(C) 66.9(F), 2002, Jan, United, Arab
19.39(C) 66.9(F), 2006, Sep, Peru, PER
19.39(C) 66.9(F), 2001, Jul, France, FRA
19.39(C) 66.91(F), 2015, Jul, Belgium, BEL
19.39(C) 66.91(F), 2005, Sep, Bolivia, BOL
19.39(C) 66.91(F), 2007, Feb, Qatar, QAT
19.39(C) 66.91(F), 2002, Jul, Zambia, ZMB
19.4(C) 66.92(F), 2001, Jan, Bahamas, BHS
19.4(C) 66.92(F), 2014, Aug, Republic, of
19.4(C) 66.92(F), 2003, Aug, Madagascar, MDG
19.4(C) 66.92(F), 2002, Jun, Bosnia, and
19.4(C) 66.92(F), 2016, Dec, Lesotho, LSO
19.4(C) 66.92(F), 2009, Dec, Myanmar, (Burma)
19.4(C) 66.92(F), 2016, Feb, Bahrain, BHR
19.4(C) 66.92(F), 2014, May, Lebanon, LBN
19.4(C) 66.92(F), 2012, Jul, New, Caledonia
19.4(C) 66.92(F), 2009, Mar, Argentina, ARG
19.4(C) 66.92(F), 2012, Aug, Czech, Republic
19.4(C) 66.92(F), 2000, Dec, Bangladesh, BGD
19.4(C) 66.92(F), 2007, Jul, Madagascar, MDG
19.41(C) 66.93(F), 2001, Apr, Jordan, JOR
19.41(C) 66.93(F), 2006, Jun, Bulgaria, BGR
19.41(C) 66.93(F), 2001, Jun, Madagascar, MDG
19.41(C) 66.94(F), 2010, Apr, Tunisia, TUN
19.42(C) 66.95(F), 2013, Dec, Rwanda, RWA
19.42(C) 66.95(F), 2003, Jul, Mozambique, MOZ
19.42(C) 66.95(F), 2009, Apr, Israel, ISR
19.42(C) 66.95(F), 2013, Aug, Monaco, MCO
19.42(C) 66.95(F), 2015, Jun, Malawi, MWI
19.42(C) 66.96(F), 2006, Nov, Kuwait, KWT
19.42(C) 66.96(F), 2005, May, Botswana, BWA
19.42(C) 66.96(F), 2004, May, Afghanistan, AFG
19.42(C) 66.96(F), 2010, Jul, Angola, AGO
19.42(C) 66.96(F), 2001, Apr, Iran, IRN
19.42(C) 66.96(F), 2008, Jul, Madagascar, MDG
19.42(C) 66.96(F), 2013, Jul, Poland, POL
19.42(C) 66.96(F), 2003, Sep, Azerbaijan, AZE
19.43(C) 66.97(F), 2008, Mar, Iraq, IRQ
19.43(C) 66.97(F), 2016, Aug, Republic, of
19.43(C) 66.97(F), 2009, Jun, Zambia, ZMB
19.43(C) 66.97(F), 2008, Jun, Korea., Republic
19.43(C) 66.97(F), 2016, Jul, Monaco, MCO
19.43(C) 66.97(F), 2005, Aug, Georgia, GEO
19.43(C) 66.97(F), 2003, Jul, Luxembourg, LUX
19.43(C) 66.97(F), 2015, May, Afghanistan, AFG
19.43(C) 66.97(F), 2000, Jun, Rwanda, RWA
19.43(C) 66.97(F), 2014, Nov, Libya, LBY
19.43(C) 66.97(F), 2002, Aug, New, Caledonia
19.43(C) 66.98(F), 2004, Dec, Laos, LAO
19.43(C) 66.98(F), 2009, Aug, Belgium, BEL
19.43(C) 66.98(F), 2002, Sep, Japan, JPN
19.43(C) 66.98(F), 2011, May, Zimbabwe, ZWE
19.43(C) 66.98(F), 2012, Jul, Madagascar, MDG
19.43(C) 66.98(F), 2005, Oct, Peru, PER
19.44(C) 66.98(F), 2005, Sep, Paraguay, PRY
19.44(C) 66.99(F), 2005, Jun, Nepal, NPL
19.44(C) 66.99(F), 2014, Dec, Bahrain, BHR
19.44(C) 66.99(F), 2008, May, Rwanda, RWA
19.44(C) 66.99(F), 2009, Nov, Egypt, EGY
19.44(C) 66.99(F), 2001, Jul, Georgia, GEO
19.44(C) 66.99(F), 2007, Feb, Myanmar, (Burma)
19.44(C) 66.99(F), 2016, Jul, Angola, AGO
19.44(C) 66.99(F), 2011, Aug, France, FRA
19.44(C) 67.0(F), 2010, Jun, Nepal, NPL
19.44(C) 67.0(F), 2007, Jan, Sudan, SDN
19.44(C) 67.0(F), 2011, Dec, Niger, NER
19.44(C) 67.0(F), 2009, Apr, South, Africa
19.45(C) 67.0(F), 2012, May, Zimbabwe, ZWE
19.45(C) 67.0(F), 2006, Aug, Romania, ROU
19.45(C) 67.01(F), 2014, Aug, Andorra, AND
19.45(C) 67.01(F), 2005, Dec, Myanmar, (Burma)
19.45(C) 67.01(F), 2000, Jul, Bosnia, and
19.45(C) 67.01(F), 2002, May, Afghanistan, AFG
19.45(C) 67.01(F), 2007, Aug, Andorra, AND
19.45(C) 67.01(F), 2002, Jul, Nepal, NPL
19.45(C) 67.01(F), 2011, Aug, Zambia, ZMB
19.45(C) 67.02(F), 2011, Sep, New, Caledonia
19.45(C) 67.02(F), 2008, Jan, Vietnam, VNM
19.45(C) 67.02(F), 2012, Jun, Rwanda, RWA
19.45(C) 67.02(F), 2015, Aug, Zimbabwe, ZWE
19.45(C) 67.02(F), 2008, Sep, Uzbekistan, UZB
19.46(C) 67.02(F), 2000, Aug, Zambia, ZMB
19.46(C) 67.02(F), 2005, Nov, Peru, PER
19.46(C) 67.02(F), 2004, Feb, Bahrain, BHR
19.46(C) 67.02(F), 2000, Aug, Georgia, GEO
19.46(C) 67.03(F), 2014, Jun, Italy, ITA
19.46(C) 67.03(F), 2016, Nov, Libya, LBY
19.46(C) 67.03(F), 2004, Sep, Namibia, NAM
19.46(C) 67.03(F), 2009, May, Afghanistan, AFG
19.46(C) 67.03(F), 2006, Jul, Madagascar, MDG
19.46(C) 67.04(F), 2009, Jul, Nepal, NPL
19.47(C) 67.04(F), 2004, Oct, South, Africa
19.47(C) 67.04(F), 2014, Jul, Slovakia, SVK
19.47(C) 67.04(F), 2012, Feb, India, IND
19.47(C) 67.04(F), 2003, Jul, Poland, POL
19.47(C) 67.04(F), 2011, Jan, Niger, NER
19.47(C) 67.04(F), 2014, Mar, Mexico, MEX
19.47(C) 67.05(F), 2016, Jun, Madagascar, MDG
19.47(C) 67.05(F), 2014, May, Malta, MLT
19.47(C) 67.05(F), 2002, Jan, Laos, LAO
19.47(C) 67.05(F), 2000, Feb, Argentina, ARG
19.47(C) 67.05(F), 2002, Oct, South, Africa
19.47(C) 67.05(F), 2016, Aug, Bolivia, BOL
19.48(C) 67.06(F), 2004, Aug, Romania, ROU
19.48(C) 67.06(F), 2014, Jul, Belgium, BEL
19.48(C) 67.06(F), 2015, Aug, Georgia, GEO
19.48(C) 67.06(F), 2013, Apr, Peru, PER
19.48(C) 67.06(F), 2010, May, Namibia, NAM
19.48(C) 67.06(F), 2001, Feb, Yemen, YEM
19.48(C) 67.06(F), 2015, Nov, Uruguay, URY
19.48(C) 67.07(F), 2003, Jun, Kazakhstan, KAZ
19.48(C) 67.07(F), 2015, Jan, Lesotho, LSO
19.48(C) 67.07(F), 2014, Jun, Moldova, MDA
19.49(C) 67.07(F), 2015, Aug, Monaco, MCO
19.49(C) 67.07(F), 2015, Jul, Poland, POL
19.49(C) 67.07(F), 2003, May, Zimbabwe, ZWE
19.49(C) 67.08(F), 2005, Aug, Romania, ROU
19.49(C) 67.08(F), 2000, Jun, Paraguay, PRY
19.49(C) 67.08(F), 2014, Jul, Netherlands, NLD
19.49(C) 67.08(F), 2002, Jun, Portugal, PRT
19.49(C) 67.08(F), 2009, Jul, Slovakia, SVK
19.49(C) 67.09(F), 2006, Jan, Bangladesh, BGD
19.49(C) 67.09(F), 2007, Dec, Peru, PER
19.49(C) 67.09(F), 2011, Feb, Qatar, QAT
19.49(C) 67.09(F), 2009, May, Peru, PER
19.49(C) 67.09(F), 2004, Aug, Bolivia, BOL
19.5(C) 67.09(F), 2011, Oct, Peru, PER
19.5(C) 67.09(F), 2008, Jan, Mali, MLI
19.5(C) 67.09(F), 2008, Jun, Italy, ITA
19.5(C) 67.09(F), 2008, Nov, Libya, LBY
19.5(C) 67.1(F), 2008, Sep, Peru, PER
19.5(C) 67.1(F), 2013, Sep, Peru, PER
19.5(C) 67.1(F), 2008, Sep, Portugal, PRT
19.5(C) 67.1(F), 2000, May, Paraguay, PRY
19.5(C) 67.1(F), 2008, Jun, Romania, ROU
19.5(C) 67.1(F), 2010, Nov, Uruguay, URY
19.5(C) 67.1(F), 2002, Jun, Macedonia, MKD
19.5(C) 67.1(F), 2012, May, Rwanda, RWA
19.5(C) 67.11(F), 2000, Dec, Niger, NER
19.5(C) 67.11(F), 2015, Sep, Moldova, MDA
19.5(C) 67.11(F), 2007, Nov, Rwanda, RWA
19.5(C) 67.11(F), 2007, Jan, Vietnam, VNM
19.51(C) 67.11(F), 2009, Jul, France, FRA
19.51(C) 67.11(F), 2011, Apr, Tunisia, TUN
19.51(C) 67.11(F), 2004, Jul, Republic, of
19.51(C) 67.12(F), 2007, Aug, Belarus, BLR
19.51(C) 67.12(F), 2015, Aug, Lithuania, LTU
19.51(C) 67.12(F), 2003, Jun, Slovenia, SVN
19.51(C) 67.12(F), 2006, Sep, Japan, JPN
19.51(C) 67.12(F), 2007, Sep, Afghanistan, AFG
19.51(C) 67.12(F), 2012, Feb, Peru, PER
19.51(C) 67.12(F), 2005, Apr, Israel, ISR
19.51(C) 67.12(F), 2015, Jan, United, Arab
19.51(C) 67.13(F), 2000, Sep, Peru, PER
19.52(C) 67.13(F), 2014, Jun, Nepal, NPL
19.52(C) 67.13(F), 2015, Jun, Andorra, AND
19.52(C) 67.13(F), 2008, Aug, Peru, PER
19.52(C) 67.13(F), 2008, Aug, New, Caledonia
19.52(C) 67.13(F), 2011, Nov, Burundi, BDI
19.52(C) 67.13(F), 2015, Aug, Belgium, BEL
19.52(C) 67.14(F), 2010, Jun, Republic, of
19.52(C) 67.14(F), 2012, Sep, Bulgaria, BGR
19.52(C) 67.14(F), 2015, Sep, Bulgaria, BGR
